78015_0140_00003;78015_0140;3;;Chemin des Charvaux;78570;78015;Andrésy;;;630585.62;6876623.85;2.051587;48.985795;;;ANDRESY;CHEMIN DES CHARVAUX;inconnue;inconnue
78015_0140_00005;78015_0140;5;;Chemin des Charvaux;78570;78015;Andrésy;;;630604.79;6876604.93;2.051852;48.985627;;;ANDRESY;CHEMIN DES CHARVAUX;inconnue;inconnue
78015_0140_00007;78015_0140;7;;Chemin des Charvaux;78570;78015;Andrésy;;;630619.05;6876592.19;2.052049;48.985514;;;ANDRESY;CHEMIN DES CHARVAUX;inconnue;inconnue
78015_0140_00009;78015_0140;9;;Chemin des Charvaux;78570;78015;Andrésy;;;630622.77;6876584.7;2.052101;48.985447;;;ANDRESY;CHEMIN DES CHARVAUX;inconnue;inconnue
78015_0418_00001;78015_0418;1;;Rue de l’Ile de France;78570;78015;Andrésy;;;631364.08;6877198.21;2.062129;48.991043;;;ANDRESY;RUE DE L ILE DE FRANCE;inconnue;inconnue
78015_0418_00002;78015_0418;2;;Rue de l’Ile de France;78570;78015;Andrésy;;;631275.07;6877246.65;2.060905;48.991469;;;ANDRESY;RUE DE L ILE DE FRANCE;inconnue;inconnue
78015_0418_00003;78015_0418;3;;Rue de l’Ile de France;78570;78015;Andrésy;;;631344.7;6877199.33;2.061864;48.991051;;;ANDRESY;RUE DE L ILE DE FRANCE;inconnue;inconnue
78015_0418_00005;78015_0418;5;;Rue de l’Ile de France;78570;78015;Andrésy;;;631222.67;6877160.75;2.060203;48.990691;;;ANDRESY;RUE DE L ILE DE FRANCE;inconnue;inconnue
78015_0418_00007;78015_0418;7;;Rue de l’Ile de France;78570;78015;Andrésy;;;631290.29;6877215.77;2.061118;48.991193;;;ANDRESY;RUE DE L ILE DE FRANCE;inconnue;inconnue
78015_0418_00009;78015_0418;9;;Rue de l’Ile de France;78570;78015;Andrésy;;;631282.67;6877220.87;2.061013;48.991238;;;ANDRESY;RUE DE L ILE DE FRANCE;inconnue;inconnue
78015_0255_00006;78015_0255;6;;Rue des Ecoles;78570;78015;Andrésy;;;630955.58;6875878.61;2.056763;48.979134;;;ANDRESY;RUE DES ECOLES;inconnue;inconnue
78015_0255_00008;78015_0255;8;;Rue des Ecoles;78570;78015;Andrésy;;;630941.13;6875882.23;2.056565;48.979165;;;ANDRESY;RUE DES ECOLES;inconnue;inconnue
78015_0255_00010;78015_0255;10;;Rue des Ecoles;78570;78015;Andrésy;;;630908.78;6875913.98;2.056118;48.979447;;;ANDRESY;RUE DES ECOLES;inconnue;inconnue
78015_0255_00011;78015_0255;11;;Rue des Ecoles;78570;78015;Andrésy;;;630920.48;6875888.03;2.056282;48.979215;;;ANDRESY;RUE DES ECOLES;inconnue;inconnue
78015_0210_00002;78015_0210;2;;Rue du Cimetière;78570;78015;Andrésy;;;631147.2;6876145.69;2.059337;48.981556;;;ANDRESY;RUE DU CIMETIERE;inconnue;inconnue
78015_0210_00003;78015_0210;3;;Rue du Cimetière;78570;78015;Andrésy;;;631076.88;6876148.64;2.058376;48.981575;;;ANDRESY;RUE DU CIMETIERE;inconnue;inconnue
78015_0210_00004;78015_0210;4;;Rue du Cimetière;78570;78015;Andrésy;;;631138.49;6876133.89;2.05922;48.981449;;;ANDRESY;RUE DU CIMETIERE;inconnue;inconnue
78015_0210_00005;78015_0210;5;;Rue du Cimetière;78570;78015;Andrésy;;;631139.86;6876138.65;2.059238;48.981492;;;ANDRESY;RUE DU CIMETIERE;inconnue;inconnue
78015_0178_00005;78015_0178;5;;Sente des Cornets;78570;78015;Andrésy;;;629959.72;6874528.65;2.043383;48.966888;;;ANDRESY;SENTE DES CORNETS;inconnue;inconnue
78015_0178_00006;78015_0178;6;;Sente des Cornets;78570;78015;Andrésy;;;630000.51;6874540.61;2.043938;48.967;;;ANDRESY;SENTE DES CORNETS;inconnue;inconnue
78015_0178_00008;78015_0178;8;;Sente des Cornets;78570;78015;Andrésy;;;629963.5;6874568.2;2.043428;48.967244;;;ANDRESY;SENTE DES CORNETS;inconnue;inconnue
78015_0178_00010;78015_0178;10;;Sente des Cornets;78570;78015;Andrésy;;;629954.29;6874575.76;2.043301;48.967311;;;ANDRESY;SENTE DES CORNETS;inconnue;inconnue
78015_0178_00012;78015_0178;12;;Sente des Cornets;78570;78015;Andrésy;;;629937.08;6874593.65;2.043063;48.96747;;;ANDRESY;SENTE DES CORNETS;inconnue;inconnue
78015_0178_00014;78015_0178;14;;Sente des Cornets;78570;78015;Andrésy;;;629933.31;6874608.71;2.043009;48.967605;;;ANDRESY;SENTE DES CORNETS;inconnue;inconnue
78015_0677_00001;78015_0677;1;;Rue Salvador Allende;78570;78015;Andrésy;;;629944.7;6875155.75;2.043074;48.972525;;;ANDRESY;RUE SALVADOR ALLENDE;inconnue;inconnue
78015_0575_00001;78015_0575;1;;Impasse Pasteur;78570;78015;Andrésy;;;631430.93;6876775.02;2.063111;48.987245;;;ANDRESY;IMPASSE PASTEUR;inconnue;inconnue
78015_0575_00002;78015_0575;2;;Impasse Pasteur;78570;78015;Andrésy;;;631425.68;6876788.65;2.063037;48.987367;;;ANDRESY;IMPASSE PASTEUR;inconnue;inconnue
78015_0575_00003;78015_0575;3;;Impasse Pasteur;78570;78015;Andrésy;;;631418.47;6876767.05;2.062942;48.987172;;;ANDRESY;IMPASSE PASTEUR;inconnue;inconnue
78015_0575_00004;78015_0575;4;;Impasse Pasteur;78570;78015;Andrésy;;;631412.79;6876776.35;2.062863;48.987255;;;ANDRESY;IMPASSE PASTEUR;inconnue;inconnue
78015_0575_00005;78015_0575;5;;Impasse Pasteur;78570;78015;Andrésy;;;631418.67;6876759.37;2.062946;48.987103;;;ANDRESY;IMPASSE PASTEUR;inconnue;inconnue
78015_0575_00006;78015_0575;6;;Impasse Pasteur;78570;78015;Andrésy;;;631415.32;6876760.97;2.0629;48.987117;;;ANDRESY;IMPASSE PASTEUR;inconnue;inconnue
78015_0179_00001;78015_0179;1;;Sente de la Côte aux Renards;78570;78015;Andrésy;;;630342.21;6875145.61;2.048505;48.972477;;;ANDRESY;SENTE DE LA COTE AUX RENARDS;inconnue;inconnue
78015_0179_00002;78015_0179;2;;Sente de la Côte aux Renards;78570;78015;Andrésy;;;630315.29;6875147.6;2.048137;48.972492;;;ANDRESY;SENTE DE LA COTE AUX RENARDS;inconnue;inconnue
78015_0179_00003;78015_0179;3;;Sente de la Côte aux Renards;78570;78015;Andrésy;;;630351.47;6875160.73;2.048629;48.972614;;;ANDRESY;SENTE DE LA COTE AUX RENARDS;inconnue;inconnue
78015_0179_00004;78015_0179;4;;Sente de la Côte aux Renards;78570;78015;Andrésy;;;630343.8;6875144.25;2.048527;48.972465;;;ANDRESY;SENTE DE LA COTE AUX RENARDS;inconnue;inconnue
78015_0179_00005;78015_0179;5;;Sente de la Côte aux Renards;78570;78015;Andrésy;;;630356.79;6875159.11;2.048702;48.9726;;;ANDRESY;SENTE DE LA COTE AUX RENARDS;inconnue;inconnue
78015_0179_00007;78015_0179;7;;Sente de la Côte aux Renards;78570;78015;Andrésy;;;630371.77;6875149.92;2.048908;48.972519;;;ANDRESY;SENTE DE LA COTE AUX RENARDS;inconnue;inconnue
78015_0540_00002;78015_0540;2;;Rue du Moussel;78570;78015;Andrésy;;;631323.17;6876323.76;2.061712;48.983176;;;ANDRESY;RUE DU MOUSSEL;inconnue;inconnue
78015_0540_00003;78015_0540;3;;Rue du Moussel;78570;78015;Andrésy;;;631259.83;6876279.36;2.060854;48.98277;;;ANDRESY;RUE DU MOUSSEL;inconnue;inconnue
78015_0540_00004;78015_0540;4;;Rue du Moussel;78570;78015;Andrésy;;;631254.92;6876284.98;2.060786;48.98282;;;ANDRESY;RUE DU MOUSSEL;inconnue;inconnue
78015_0540_00006;78015_0540;6;;Rue du Moussel;78570;78015;Andrésy;;;631230.29;6876294.06;2.060448;48.982899;;;ANDRESY;RUE DU MOUSSEL;inconnue;inconnue
78015_0597_00001;78015_0597;1;;Square des Peupliers;78570;78015;Andrésy;;;631182.02;6876906.1;2.059689;48.988397;;;ANDRESY;SQUARE DES PEUPLIERS;inconnue;inconnue
78015_0597_00002;78015_0597;2;;Square des Peupliers;78570;78015;Andrésy;;;631181.99;6876897.31;2.05969;48.988318;;;ANDRESY;SQUARE DES PEUPLIERS;inconnue;inconnue
78015_0154_00001;78015_0154;1;;Chemin des Clos a la Lune;78570;78015;Andrésy;;;630659.77;6876172.87;2.052674;48.981748;;;ANDRESY;CHEMIN DES CLOS A LA LUNE;inconnue;inconnue
78015_0154_00002;78015_0154;2;;Chemin des Clos a la Lune;78570;78015;Andrésy;;;630662.62;6876178.95;2.052712;48.981803;;;ANDRESY;CHEMIN DES CLOS A LA LUNE;inconnue;inconnue
78015_0154_00003;78015_0154;3;;Chemin des Clos a la Lune;78570;78015;Andrésy;;;630625.31;6876168.39;2.052204;48.981704;;;ANDRESY;CHEMIN DES CLOS A LA LUNE;inconnue;inconnue
78015_0154_00004;78015_0154;4;;Chemin des Clos a la Lune;78570;78015;Andrésy;;;630667.92;6876193.23;2.052782;48.981932;;;ANDRESY;CHEMIN DES CLOS A LA LUNE;inconnue;inconnue
78015_0623_00001;78015_0623;1;;Allee du Queyras;78570;78015;Andrésy;;;630674.1;6877305.99;2.052684;48.991938;;;ANDRESY;ALLEE DU QUEYRAS;inconnue;inconnue
78015_0623_00002;78015_0623;2;;Allee du Queyras;78570;78015;Andrésy;;;630671.01;6877311.03;2.052641;48.991983;;;ANDRESY;ALLEE DU QUEYRAS;inconnue;inconnue
78015_0623_00003;78015_0623;3;;Allee du Queyras;78570;78015;Andrésy;;;630663.08;6877315.35;2.052532;48.992021;;;ANDRESY;ALLEE DU QUEYRAS;inconnue;inconnue
78015_0623_00004;78015_0623;4;;Allee du Queyras;78570;78015;Andrésy;;;630662.1;6877325.15;2.052517;48.992109;;;ANDRESY;ALLEE DU QUEYRAS;inconnue;inconnue
78015_0623_00005;78015_0623;5;;Allee du Queyras;78570;78015;Andrésy;;;630671.51;6877321.92;2.052646;48.992081;;;ANDRESY;ALLEE DU QUEYRAS;inconnue;inconnue
78015_0623_00006;78015_0623;6;;Allee du Queyras;78570;78015;Andrésy;;;630678.83;6877310.05;2.052748;48.991975;;;ANDRESY;ALLEE DU QUEYRAS;inconnue;inconnue
78015_0720_00003;78015_0720;3;;Rue de Trelan;78570;78015;Andrésy;;;630717.99;6875423.35;2.053592;48.975015;;;ANDRESY;RUE DE TRELAN;inconnue;inconnue
78015_0720_00004;78015_0720;4;;Rue de Trelan;78570;78015;Andrésy;;;630735.72;6875412.8;2.053836;48.974922;;;ANDRESY;RUE DE TRELAN;inconnue;inconnue
78015_0720_00006;78015_0720;6;;Rue de Trelan;78570;78015;Andrésy;;;630722.41;6875419.85;2.053653;48.974984;;;ANDRESY;RUE DE TRELAN;inconnue;inconnue
78015_0672_00002;78015_0672;2;;Sente des Sablons;78570;78015;Andrésy;;;630166.93;6875563.56;2.046042;48.976216;;;ANDRESY;SENTE DES SABLONS;inconnue;inconnue
78015_0672_00004;78015_0672;4;;Sente des Sablons;78570;78015;Andrésy;;;630238.19;6875632.43;2.047004;48.976843;;;ANDRESY;SENTE DES SABLONS;inconnue;inconnue
78015_0672_00006;78015_0672;6;;Sente des Sablons;78570;78015;Andrésy;;;630192.41;6875691.03;2.046369;48.977365;;;ANDRESY;SENTE DES SABLONS;inconnue;inconnue
78015_0672_00024;78015_0672;24;;Sente des Sablons;78570;78015;Andrésy;;;630282.8;6875586.4;2.047621;48.976434;;;ANDRESY;SENTE DES SABLONS;inconnue;inconnue
78015_0672_00026;78015_0672;26;;Sente des Sablons;78570;78015;Andrésy;;;630212.22;6875652.76;2.046646;48.977023;;;ANDRESY;SENTE DES SABLONS;inconnue;inconnue
78015_0655_00001;78015_0655;1;;Sente des Boves;78570;78015;Andrésy;;;630105.61;6874421.68;2.045393;48.965942;;;ANDRESY;SENTE DES BOVES;inconnue;inconnue
78015_0655_00009;78015_0655;9;;Sente des Boves;78570;78015;Andrésy;;;630164.62;6874390.6;2.046204;48.965669;;;ANDRESY;SENTE DES BOVES;inconnue;inconnue
78015_0655_00011;78015_0655;11;;Sente des Boves;78570;78015;Andrésy;;;630129.6;6874407.37;2.045723;48.965816;;;ANDRESY;SENTE DES BOVES;inconnue;inconnue
78015_0610_00006;78015_0610;6;;Rue du Puits;78570;78015;Andrésy;;;630938.19;6875728.23;2.05655;48.97778;;;ANDRESY;RUE DU PUITS;inconnue;inconnue
78015_0610_00008;78015_0610;8;;Rue du Puits;78570;78015;Andrésy;;;630929.32;6875733.23;2.056428;48.977824;;;ANDRESY;RUE DU PUITS;inconnue;inconnue
78015_0610_00010;78015_0610;10;;Rue du Puits;78570;78015;Andrésy;;;630912.19;6875752.12;2.056191;48.977992;;;ANDRESY;RUE DU PUITS;inconnue;inconnue
78015_0165_00001;78015_0165;1;;Sentier des Clos Saint Denis;78570;78015;Andrésy;;;630439.34;6876001.24;2.049691;48.980181;;;ANDRESY;SENTIER DES CLOS SAINT DENIS;inconnue;
78015_0165_00002;78015_0165;2;;Sentier des Clos Saint Denis;78570;78015;Andrésy;;;630439.34;6876001.24;2.049691;48.980181;;;ANDRESY;SENTIER DES CLOS SAINT DENIS;inconnue;
78015_0165_00003;78015_0165;3;;Sentier des Clos Saint Denis;78570;78015;Andrésy;;;630439.34;6876001.24;2.049691;48.980181;;;ANDRESY;SENTIER DES CLOS SAINT DENIS;inconnue;
78015_0511_00002;78015_0511;2;;Rue Marie Jane Pruvot;78570;78015;Andrésy;;;629921.42;6874129.63;2.042926;48.963296;;;ANDRESY;RUE MARIE JANE PRUVOT;inconnue;inconnue
78015_0511_00004;78015_0511;4;;Rue Marie Jane Pruvot;78570;78015;Andrésy;;;629890.81;6874358.55;2.04247;48.965351;;;ANDRESY;RUE MARIE JANE PRUVOT;inconnue;inconnue
78015_0511_05000;78015_0511;5000;;Rue Marie Jane Pruvot;78570;78015;Andrésy;;;629900.51;6874301.27;2.042612;48.964837;;;ANDRESY;RUE MARIE JANE PRUVOT;inconnue;inconnue
78015_0242_00001;78015_0242;1;;Sente des Cygnes;78570;78015;Andrésy;;;631463.6;6876462.11;2.063608;48.984435;;;ANDRESY;SENTE DES CYGNES;inconnue;inconnue
78015_0005_00001;78015_0005;1;;Square des Acacias;78570;78015;Andrésy;;;631245.6;6876996.1;2.060543;48.989213;;;ANDRESY;SQUARE DES ACACIAS;inconnue;inconnue
78015_0649_00001;78015_0649;1;;Sente Rurale du Cimetiere;78570;78015;Andrésy;;;630927.8;6876322.91;2.056311;48.983126;;;ANDRESY;SENTE RURALE DU CIMETIERE;inconnue;inconnue
78015_0065_00005;78015_0065;5;;Sentier des Beauvettes;78570;78015;Andrésy;;;631280.52;6877311.09;2.060969;48.992049;;;ANDRESY;SENTIER DES BEAUVETTES;cadastre;cadastre
78015_0065_00017;78015_0065;17;;Sentier des Beauvettes;78570;78015;Andrésy;;;631164.06;6877322.04;2.059376;48.992135;;;ANDRESY;SENTIER DES BEAUVETTES;cadastre;cadastre
78015_0065_00021;78015_0065;21;;Sentier des Beauvettes;78570;78015;Andrésy;;;631135.56;6877331.17;2.058985;48.992214;;;ANDRESY;SENTIER DES BEAUVETTES;cadastre;cadastre
78015_0090_00002;78015_0090;2;;Parc Briancon;78570;78015;Andrésy;;;630128.9;6874792.07;2.04565;48.969275;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00003;78015_0090;3;;Parc Briancon;78570;78015;Andrésy;;;630184.8;6874818.42;2.046409;48.969518;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00004;78015_0090;4;;Parc Briancon;78570;78015;Andrésy;;;630180.14;6874766.43;2.046354;48.96905;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00005;78015_0090;5;;Parc Briancon;78570;78015;Andrésy;;;630196.43;6874805.38;2.04657;48.969402;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00006;78015_0090;6;;Parc Briancon;78570;78015;Andrésy;;;630159.97;6874757.11;2.04608;48.968964;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00007;78015_0090;7;;Parc Briancon;78570;78015;Andrésy;;;630231.5;6874781.38;2.047053;48.96919;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00008;78015_0090;8;;Parc Briancon;78570;78015;Andrésy;;;630148.46;6874732.34;2.045927;48.96874;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00009;78015_0090;9;;Parc Briancon;78570;78015;Andrésy;;;630200.91;6874716.13;2.046646;48.9686;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00013;78015_0090;13;;Parc Briancon;78570;78015;Andrésy;;;630153.06;6874682.79;2.045998;48.968295;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0090_00015;78015_0090;15;;Parc Briancon;78570;78015;Andrésy;;;630142.92;6874685.25;2.045859;48.968316;;;ANDRESY;PARC BRIANCON;cadastre;cadastre
78015_0150_00002;78015_0150;2;;Rue de Chateaubriand;78570;78015;Andrésy;;;630892.27;6876749.18;2.055756;48.986955;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00004;78015_0150;4;;Rue de Chateaubriand;78570;78015;Andrésy;;;630870.4;6876750.22;2.055457;48.986962;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00005;78015_0150;5;;Rue de Chateaubriand;78570;78015;Andrésy;;;630838.3;6876692;2.055028;48.986435;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00006;78015_0150;6;;Rue de Chateaubriand;78570;78015;Andrésy;;;630853.52;6876734.08;2.055229;48.986815;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00008;78015_0150;8;;Rue de Chateaubriand;78570;78015;Andrésy;;;630845.59;6876762.87;2.055116;48.987073;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00010;78015_0150;10;;Rue de Chateaubriand;78570;78015;Andrésy;;;630832.63;6876726.1;2.054945;48.986741;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00012;78015_0150;12;;Rue de Chateaubriand;78570;78015;Andrésy;;;630816.07;6876767.33;2.054712;48.98711;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00014;78015_0150;14;;Rue de Chateaubriand;78570;78015;Andrésy;;;630791.42;6876719.58;2.054383;48.986678;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00016;78015_0150;16;;Rue de Chateaubriand;78570;78015;Andrésy;;;630752.28;6876714.94;2.053849;48.986632;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00018;78015_0150;18;;Rue de Chateaubriand;78570;78015;Andrésy;;;630734.43;6876740.29;2.053601;48.986858;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0150_00019;78015_0150;19;;Rue de Chateaubriand;78570;78015;Andrésy;;;630750.6;6876678.48;2.053832;48.986304;;;ANDRESY;RUE DE CHATEAUBRIAND;cadastre;cadastre
78015_0176_00001;78015_0176;1;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00002;78015_0176;2;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00003;78015_0176;3;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00004;78015_0176;4;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00005;78015_0176;5;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00006;78015_0176;6;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00007;78015_0176;7;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00008;78015_0176;8;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00009;78015_0176;9;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00010;78015_0176;10;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00011;78015_0176;11;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00012;78015_0176;12;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0176_00014;78015_0176;14;;Sentier Cornaille;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;SENTIER CORNAILLE;cadastre;cadastre
78015_0212_00001;78015_0212;1;;Chemin du Cimetiere;78570;78015;Andrésy;;;630932.57;6876293.16;2.056381;48.982859;;;ANDRESY;CHEMIN DU CIMETIERE;cadastre;cadastre
78015_0409_00069;78015_0409;69;;Chemin de Halage;78570;78015;Andrésy;;;631124.14;6875285.93;2.059162;48.973823;;;ANDRESY;CHEMIN DE HALAGE;cadastre;cadastre
78015_0420_00004;78015_0420;4;;Lieudit Ile du Devant;78570;78015;Andrésy;;;631135.7;6875752.45;2.059244;48.978019;;;ANDRESY;LIEUDIT ILE DU DEVANT;cadastre;cadastre
78015_0420_00005;78015_0420;5;;Lieudit Ile du Devant;78570;78015;Andrésy;;;631090.32;6875709.84;2.058631;48.977631;;;ANDRESY;LIEUDIT ILE DU DEVANT;cadastre;cadastre
78015_0430_00019;78015_0430;19;;Lieudit Ile Peygrand;78260;78015;Andrésy;;;631975.23;6876428.71;2.070603;48.984189;;;ANDRESY;LIEUDIT ILE PEYGRAND;cadastre;cadastre
78015_0430_00067;78015_0430;67;;Lieudit Ile Peygrand;78260;78015;Andrésy;;;631118.16;6875330.71;2.059073;48.974225;;;ANDRESY;LIEUDIT ILE PEYGRAND;cadastre;cadastre
78015_0430_00109;78015_0430;109;;Lieudit Ile Peygrand;78260;78015;Andrésy;;;630916.37;6874956.21;2.056378;48.970836;;;ANDRESY;LIEUDIT ILE PEYGRAND;cadastre;cadastre
78015_0520_00001;78015_0520;1;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00002;78015_0520;2;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00003;78015_0520;3;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00004;78015_0520;4;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00005;78015_0520;5;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00006;78015_0520;6;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00007;78015_0520;7;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00008;78015_0520;8;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00009;78015_0520;9;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00011;78015_0520;11;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00012;78015_0520;12;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00013;78015_0520;13;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00015;78015_0520;15;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00017;78015_0520;17;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00019;78015_0520;19;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00021;78015_0520;21;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00023;78015_0520;23;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00025;78015_0520;25;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0520_00029;78015_0520;29;;Chemin des Marottes;78570;78015;Andrésy;;;630020.47;6874859;2.044158;48.969865;;;ANDRESY;CHEMIN DES MAROTTES;cadastre;cadastre
78015_0536_00020;78015_0536;20;;Rue Maxime Traverse;78570;78015;Andrésy;;;630575.04;6875889.95;2.051563;48.979195;;;ANDRESY;RUE MAXIME TRAVERSE;cadastre;cadastre
78015_0536_00024;78015_0536;24;;Rue Maxime Traverse;78570;78015;Andrésy;;;630624.03;6875909.27;2.052229;48.979374;;;ANDRESY;RUE MAXIME TRAVERSE;cadastre;cadastre
78015_0536_00033;78015_0536;33;;Rue Maxime Traverse;78570;78015;Andrésy;;;630595.79;6876014.37;2.051826;48.980316;;;ANDRESY;RUE MAXIME TRAVERSE;cadastre;cadastre
78015_0536_00035;78015_0536;35;;Rue Maxime Traverse;78570;78015;Andrésy;;;630628.1;6876004.31;2.052269;48.980229;;;ANDRESY;RUE MAXIME TRAVERSE;cadastre;cadastre
78015_0536_00043;78015_0536;43;;Rue Maxime Traverse;78570;78015;Andrésy;;;630642.31;6876072.31;2.052452;48.980842;;;ANDRESY;RUE MAXIME TRAVERSE;cadastre;cadastre
